id_wifi;provinsi;kota_kabupaten;kecamatan;nama_lokasi;alamat;tahun;key_kec;lat_kec;lon_kec;lat_kot;lon_kot
2752;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;POSYANDU NUSA INDAH;posyandu Nusa Indah, JL. GAMPRIT 2 60-2, RT 004 RW 014, Jatiwaringin,Pondok Gede ,Kota Bekasi ,Jawa Barat ,Indonesia ,17411;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2753;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 001 RW. 001 KELURAHAN JATIMAKMUR;RT. 001 RW. 001 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi ,Jawa Barat ,Indonesia ,17413;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2754;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 001 RW. 006 KELURAHAN JATIMAKMUR;RT. 001 RW. 006 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi ,Jawa Barat ,Indonesia ,17413;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2755;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 001 RW. 011 JATIMAKMUR;RT. 001 RW. 011 Jatimakmur, Jl. Kemang Sari 30-21, RT.002/RW.011, Jatimakmur, Pondok Gede, Kota Bekasi, Jawa Barat, Indonesia, 17413;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2756;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 002 RW. 009 KELURAHAN JATIMAKMUR;RT. 002 RW. 009 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi ,Jawa Barat ,Indonesia ,17413;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2757;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RT. 004 RW. 013 KELURAHAN JATIMAKMUR;RT. 004 RW. 013 KELURAHAN JATIMAKMUR,Pondok Gede ,Kota Bekasi ,Jawa Barat ,Indonesia ,17413;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2758;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.08;Jl. Raya Jati Utama Blok J Rt.09 Rw.08;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2759;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Gedung Pertemuan Perumahan Sinar Kasih Fasos Rw 02;Jl. Mutiara Rw.02;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2760;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Al-Hikmah;Jl. Pulau Tanabala Ii;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2761;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Al Arifiyah;Jalan Musholla Al Arifiyah Ii Rt. 6/7 No. 58;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2762;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Kelurahan Jatibening;Jl. Ratna No.20;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2763;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Basket Dan Taman;Jl.Taman Sari Persada Golf Rt.002 Rw.001;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2764;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Basket ,Futsal Dan Taman;Jl.Merbabu Rt.010 Rw.005;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2765;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Rumah Pintar Rw.010 Dan Taman Bermain Anak-Anak;Jl. Bukit Dago Rw.010;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2766;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Kelurahan Jatibening Baru;Jl. Jati Utama Raya Blok N;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2767;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Rumah Pintar Pondok Gede;Perumahan Jati Agung 1 Rt 04 Rw 10 Blok C;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2768;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.007;Jl. Transformator Raya Rt.001 Rw.007;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2769;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Sekretariat Rt.03;Jl. Curug Cempaka Rt.003 Rw.01;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2770;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Taman Rt 05;Jl Setia 1 Rt005/Rw 08;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2771;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Musholla Nur Hidayah;Jl. Sejati Rt.003/019;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2772;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Balai Rw 21 Perumahan Duta Indah;Jl. Mawar Raya Blok M;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2773;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Kelurahan Jati Makmur;Jl. Jatimakmur No.21;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2774;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Jami Al Ihsan;Jl. Al-Ihsan Kampung Rawa Bacang Rt.05 Rw.15;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2775;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Baitul Asri;Jl. Lubuk Kasih Rt 01 Rw 005 Komplek Jatiwaringin Asri 2;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2776;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw 07;Jl. H.Moh Rw 07 No. 53;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2777;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Raya Nurul Ihsan;Jl. Masjid Nurul Ihsan No. 1;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2778;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Rsud Tipe D Pondok Gede;Jl. Raya Jatiwaringin No.1, RT.001/RW.001, Jatiwaringin, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2779;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Kelurahan Jatiwaringin;Jl. Jatiwaringin No.140;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2780;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Gor Jatiwaringin;Perum Jatiwaringin Asri Bekasi;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2781;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Mpp Plaza Pondok Gede;Jl.Pondok Gede Raya Kel. Jatiwaringin;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2782;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw. 001;Jl.Pondok Gede Raya Kel. Jatiwaringin;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2783;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rt Dan Karang Taruna;Jl. Swadaya 1 Blok C Rt. 010 Rw. 001;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2784;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw. 006;Jl. H. Muhyin Rt. 005 Rw. 006;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2785;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Tampak Siring;Jl. Tampak Siring Raya Rt. 021 Rw. 007;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2786;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Olahraga;Jl. Setia I Gg. Mayor Rt. 004 Rw. 008;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2787;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rt. 003 Rw. 009;Jl. Gondangdia Baru Rt. 003 Rw. 009;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2788;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw. 012;Jl. Masjid Kp. Kemang No. 17A Rt. 001 Rw. 012;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2789;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Masjid Jami Nurul Hikmah Al-Mursyidiyyah;Jl. Masjid Nurul Hikmah Almursid Rt. 002 Rw. 007;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2790;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.008;Jl. Kencana Rt.003 Rw. 008;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2791;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Sekretariat Rw. 009;Jl. Kaput Rt. 009 Rw.009;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2792;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.012;Kantor Sekretariat Rw. 012 Jl. Celepuk 2 Rt. 001 Rw. 012;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2793;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kantor Sekretariat Rw.015;Kantor Sekretariat Rw. 015 Jl. Duta Raya;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2794;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Stadion Mini Pondok Gede;Jl. Raya Jatiwaringin;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2795;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw.012;Jl. Setia I Kantor Sekretariat Rw. 012;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2796;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw. 013;Kantor Sekretariat Rw. 013 Rt. 07/13;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2797;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Rt. 002 Rw. 014;Jl. Gamprit Ii;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2798;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Bkm Taman Jatibening Baru;Jatibening Baru;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2799;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Taman Depkes 2;Jl. Jambu Rw. 006;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2800;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Gedung Serbaguna Rw.005;Jl. Taman Baugenville Rw. 005;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2801;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Balai Warga Pondok Cikunir Indah;Jl. Angsana Rw. 012;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2802;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Lapangan Olah Raga Prima Lingkar Asri;Jatibening Rw.008;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2803;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Sekretariat Rw.007;Jatibening Rw.007;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2804;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Kampung Kb Jatibening;Rt.03 Rw.14;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2805;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Posyandu Melati Iv Rt.06 Rw.02;Jl. Cemerlang 1 Rt.06 Rw.02 Kel. Jatibening Baru Kec. Pondok Gede;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2806;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Saung Rt.09 Rw.04;Jl. Bunga No.101 Rt.009 Rw.004 Kel. Jatibening Baru Kec. Pondok Gede;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2807;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Aula Serbaguna Rt.04 Rw.11;Jl.Durian 1B Rt.004 Rw.011 Kel. Jatimakmur Kec. Pondok Gede;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2808;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;RW 02;Jl Kemang Raya RT 06 RW 02, Kelurahan Jaticempaka;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2809;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos RT 04 RW 04;Jl Anugerah 1 Kelurahan Jaticempaka;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2810;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Kamling RW 05;Jl Radar Selatan 2 RT 08 RW 05, Kel Jaticempaka;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2811;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Balai Warga RW 11;Jl Bina Siswa RT 05 RW 11, Kelurahan Jaticempaka;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2812;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Keamanan Rt 002 Rw 006;Jl. Sawah Indah Rt 002 Rw 006;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2813;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Rw 016;Jl. Sentosa Raya Rt 001 Rw 016;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2814;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Pos Kamling Rt 003 Rw 014;Ji. Swadaya I Rt 003 Rw 014;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2815;JAWA BARAT;KOTA BEKASI;PONDOKGEDE;Rumah Rt Dan Pos Posyandu Kemang Permai Ii;Ji. Al-Ihsan No 31 Kp. Kemang Rt 003 Rw 009;2025;KOTA BEKASI_PONDOKGEDE;-63.008.491;1.069.711.137;-62.349.858;1.069.945.444
2816;JAWA BARAT;KOTA BEKASI;RAWALUMBU;BAWAH JEMBATAN FLY OVER TEMPAT BASKET DAN SKATEBOARD;BAWAH JEMBATAN FLY OVER TEMPAT BASKET DAN SKATEBOARD, JL. SILIWANGI KM.7 RT 001 RW RT 003, KELURAHAN BOJONG MENTENG, RAWALUMBU, Kota Bekasi, Jawa Barat, Indonesia,;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2817;JAWA BARAT;KOTA BEKASI;RAWALUMBU;AULA KELURAHAN BOJONG MENTENG;AULA KELURAHAN BOJONG MENTENG, JL. SILIWANGI KM.7 RT. 001 RW. 003, KELURAHAN BOJONG MENTENG,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17117;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2818;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR SEKRETARIAT RW. 004;KANTOR SEKRETARIAT RW. 004, JL. MANGGIS 2 RT 006. RW. 004, KELURAHAN BOJONG MENTENG, RAWALUMBU, Kota Bekasi, Jawa Barat, Indonesia,;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2819;JAWA BARAT;KOTA BEKASI;RAWALUMBU;JL. BORNEO UTARA III RT. 003 RW. 010;JL. BORNEO UTARA III RT. 003 RW. 010, KELURAHAN BOJONG MENTENG, RAWALUMBU, Kota Bekasi, Jawa Barat, Indonesia,;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2820;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR SEKRETARIAT RT. 001;JL. AC LENGKENG RT. 001 RW. 002, KEL. BOJONG MENTENG, KEC. RAWALUMBU;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2821;JAWA BARAT;KOTA BEKASI;RAWALUMBU;MASJID AN-NAFI RW. 026;MASJID AN-NAFI RW. 026, JL. LUMBU PERMAI RW. 026, KELURAHAN BOJONG RAWALUMBU,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17116;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2822;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR SEKRETARIAT RW. 012;KANTOR SEKRETARIAT RW. 012, JL. BOJONG SARI RT. 003 RW. 012, KELURHAN BOJONG RAWALUMBU,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17116;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2823;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KNPI KECAMATAN RAWALUMBU;KNPI KECAMATAN RAWALUMBUJL. RAYA SILIWANGI KM. 5 NO 1KEL. BOJONGKEC. RAWALUMBURISKI / 081293401730;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2824;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR SEKRETARIAT RW. 029;JL. LUMBU TENGAH IV BLOK IX RW. 029, KEL. BOJONG RAWALUMBU, KEC. RAWALUMBU;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2825;JAWA BARAT;KOTA BEKASI;RAWALUMBU;MASJID BAITURRAHMAN;JL. LUMBU TENGAH IV RT. 002 RW. 029KEL. BOJONG RAWALUMBU KEC. RAWALUMBU;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2826;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR SEKRETARIAT RW. 032;JL. LUMBU TIMUR V A RT.06 RW.32, KEL. BOJONG RAWALUMBU, KEC. RAWALUMBU;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2827;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR SEKRETARIAT RW. 028;KANTOR SEKRETARIAT RW. 028, Jl. H. Ahmad Lempeng, RW. 028, Pengasinan, Kec. Rawalumbu, Kota Bks, Jawa Barat 17115, KELURAHAN PENGASINAN,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17115;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2828;JAWA BARAT;KOTA BEKASI;RAWALUMBU;STADION MINI RAWALUMBU;STADION MINI RAWALUMBU, JL. TAWANGMANGU RT 007 RW. 008, KELURAHAN PENGASINAN,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17115;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2829;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR SEKRETARIAT RW. 024;KANTOR SEKRETARIAT RW. 024, JL. GANDARIA SELATAN NO. 1 PHP, KELURAHAN PENGASINAN,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2830;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR SEKRETARIAT POSYANDU;KANTOR SEKRETARIAT POSYANDU, JL. NAROGONG SAKTI III, KELURAHAN PENGASINAN,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17115;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2831;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR SEKRETARIAT RW. 030;KANTOR SEKRETARIAT RW. 030, JL. NAROGONG ASRI XII, KELURAHAN PENGASINAN,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17115;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2832;JAWA BARAT;KOTA BEKASI;RAWALUMBU;POS RT. 001 RW. 002;POS RT. 001 RW. 002, JL. KINAN RT. 001 RW. 002, KELURAHAN SEPANJANG JAYA,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17114;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2833;JAWA BARAT;KOTA BEKASI;RAWALUMBU;KANTOR RW. 004;KANTOR RW. 004, JL. MANDOR ALEH RT. 004 RW. 004, KELURAHAN SEPANJANG JAYA,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17114;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2834;JAWA BARAT;KOTA BEKASI;RAWALUMBU;POS KEAMANAN RT. 003 RW. 001;POS KEAMANAN RT. 003 RW. 001, JL. TEUKU UMAR RT. 003 RW. 001, KELURAHAN SEPANJANG JAYA,RAWALUMBU ,Kota Bekasi ,Jawa Barat ,Indonesia ,17114;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2835;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Sekretariat Rt.05 Rw.04;Jl. Mandor Aleh Rt.05 Rw.04;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2836;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Kantor Sekretariat Rw.008;JL Pangandaran, No. 42 B, Perumbumi, Bekasi Baru, Rawa Lumbu Utara, RT.004/RW.008, Sepanjang Jaya, Bekasi, Kota Bks, Jawa Barat 17114;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2837;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Kantor Kelurahan Sepanjangjaya;Jl. Pasir Putih, RT.005/RW.009, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2838;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Kantor Kelurahan Bojong Menteng;Jl. Siliwangi Km.7;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2839;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Kantor Sekretariat Rw.19;Jl. Lumbu Utara Blok , 1-F Rt.05/19;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2840;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Kantor Sekretariat Rw.31;Jl. Lumbu Timur 1 Rt.08/31;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2841;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Kantor Sekretariat Rw.37;Jl. Batu Giok Rt.06/37;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2842;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Lapangan Olahraga Rw 07;Jl. Pandega 3 Rw.07 (Jemb.3);2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2843;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Taman Olahraga Rw 009;Rt 004 Rw 009;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2844;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Paud Alamanda Rw.28;Jl.Lumbu Tengah 8 Rt.09 Rw.28;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2845;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Taman Olahraga Rw 026;Lapangan Olahraga Rw 026(Samping Kec.Rawalumbu);2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2846;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Lapangan Olahraga Rw 010;Jl. Lumbu Barat Iv D Rw.10 (Jemb. 8);2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
2847;JAWA BARAT;KOTA BEKASI;RAWALUMBU;Pendopo H.Kamaludin Djaini;Jl. Raya Narogong Km 5 Rt.04 Rw. 01;2025;KOTA BEKASI_RAWALUMBU;-62.743.153;1.070.003.803;-62.349.858;1.069.945.444
